condition,time_s,time_us,R_m,R_um,Rdot_ms,epsilon,rho_m,P_sat_Pa,P_sat_kPa,film_um
T=263K,2.381352963051e-06,2.381353e+00,2.461166771460e-05,24.611668,10.042014,0.117811107,538.047724,2.893814e+05,289.381,25.388332
T=263K,2.391352963051e-06,2.391353e+00,2.471213478015e-05,24.712135,10.046707,0.119265028,537.164688,2.893814e+05,289.381,25.287865
T=263K,2.401352963051e-06,2.401353e+00,2.481264916401e-05,24.812649,10.051438,0.120731551,536.274000,2.893814e+05,289.381,25.187351
T=263K,2.411352963051e-06,2.411353e+00,2.491321125977e-05,24.913211,10.056210,0.122210745,535.375615,2.893814e+05,289.381,25.086789
T=263K,2.421352963051e-06,2.421353e+00,2.501382146568e-05,25.013821,10.061021,0.123702683,534.469490,2.893814e+05,289.381,24.986179
T=263K,2.431352963051e-06,2.431353e+00,2.511448018469e-05,25.114480,10.065872,0.125207437,533.555582,2.893814e+05,289.381,24.885520
T=263K,2.441352963051e-06,2.441353e+00,2.521518782454e-05,25.215188,10.070764,0.126725078,532.633846,2.893814e+05,289.381,24.784812
T=263K,2.451352963051e-06,2.451353e+00,2.531594479777e-05,25.315945,10.075697,0.128255681,531.704239,2.893814e+05,289.381,24.684055
T=263K,2.461352963051e-06,2.461353e+00,2.541675152181e-05,25.416752,10.080672,0.129799317,530.766715,2.893814e+05,289.381,24.583248
T=263K,2.471352963051e-06,2.471353e+00,2.551760841904e-05,25.517608,10.085690,0.131356061,529.821230,2.893814e+05,289.381,24.482392
T=263K,2.481352963051e-06,2.481353e+00,2.561851591682e-05,25.618516,10.090750,0.132925987,528.867740,2.893814e+05,289.381,24.381484
T=263K,2.491352963051e-06,2.491353e+00,2.571947444756e-05,25.719474,10.095853,0.134509169,527.906198,2.893814e+05,289.381,24.280526
T=263K,2.501352963051e-06,2.501353e+00,2.582048444881e-05,25.820484,10.101000,0.136105682,526.936560,2.893814e+05,289.381,24.179516
T=263K,2.511352963051e-06,2.511353e+00,2.592154636329e-05,25.921546,10.106191,0.137715602,525.958779,2.893814e+05,289.381,24.078454
T=263K,2.521352963051e-06,2.521353e+00,2.602266063897e-05,26.022661,10.111428,0.139339005,524.972810,2.893814e+05,289.381,23.977339
T=263K,2.531352963051e-06,2.531353e+00,2.612382772912e-05,26.123828,10.116709,0.140975967,523.978605,2.893814e+05,289.381,23.876172
T=263K,2.541352963051e-06,2.541353e+00,2.622504809242e-05,26.225048,10.122036,0.142626564,522.976119,2.893814e+05,289.381,23.774952
T=263K,2.551352963051e-06,2.551353e+00,2.632632219297e-05,26.326322,10.127410,0.144290875,521.965304,2.893814e+05,289.381,23.673678
T=263K,2.561352963051e-06,2.561353e+00,2.642765050042e-05,26.427651,10.132831,0.145968977,520.946113,2.893814e+05,289.381,23.572349
T=263K,2.571352963051e-06,2.571353e+00,2.652903348998e-05,26.529033,10.138299,0.147660948,519.918499,2.893814e+05,289.381,23.470967
T=263K,2.581352963051e-06,2.581353e+00,2.663047164255e-05,26.630472,10.143815,0.149366867,518.882413,2.893814e+05,289.381,23.369528
T=263K,2.591352963051e-06,2.591353e+00,2.673196544477e-05,26.731965,10.149380,0.151086813,517.837808,2.893814e+05,289.381,23.268035
T=263K,2.601352963051e-06,2.601353e+00,2.683351538911e-05,26.833515,10.154994,0.152820867,516.784635,2.893814e+05,289.381,23.166485
T=263K,2.611352963051e-06,2.611353e+00,2.693512197392e-05,26.935122,10.160658,0.154569109,515.722845,2.893814e+05,289.381,23.064878
T=263K,2.621352963051e-06,2.621353e+00,2.703678570355e-05,27.036786,10.166373,0.156331619,514.652389,2.893814e+05,289.381,22.963214
T=263K,2.631352963051e-06,2.631353e+00,2.713850708841e-05,27.138507,10.172138,0.158108480,513.573217,2.893814e+05,289.381,22.861493
T=263K,2.641352963051e-06,2.641353e+00,2.724028664505e-05,27.240287,10.177956,0.159899773,512.485280,2.893814e+05,289.381,22.759713
T=263K,2.651352963051e-06,2.651353e+00,2.734212489627e-05,27.342125,10.183825,0.161705580,511.388527,2.893814e+05,289.381,22.657875
T=263K,2.661352963051e-06,2.661353e+00,2.744402237119e-05,27.444022,10.189747,0.163525986,510.282909,2.893814e+05,289.381,22.555978
T=263K,2.671352963051e-06,2.671353e+00,2.754597960535e-05,27.545980,10.195723,0.165361073,509.168373,2.893814e+05,289.381,22.454020
T=263K,2.681352963051e-06,2.681353e+00,2.764799714079e-05,27.647997,10.201754,0.167210926,508.044869,2.893814e+05,289.381,22.352003
T=263K,2.691352963051e-06,2.691353e+00,2.775007552618e-05,27.750076,10.207839,0.169075630,506.912346,2.893814e+05,289.381,22.249924
T=263K,2.701352963051e-06,2.701353e+00,2.785221531686e-05,27.852215,10.213979,0.170955271,505.770751,2.893814e+05,289.381,22.147785
T=263K,2.711352963051e-06,2.711353e+00,2.795441707500e-05,27.954417,10.220176,0.172849934,504.620032,2.893814e+05,289.381,22.045583
T=263K,2.721352963051e-06,2.721353e+00,2.805668136966e-05,28.056681,10.226429,0.174759707,503.460136,2.893814e+05,289.381,21.943319
T=263K,2.731352963051e-06,2.731353e+00,2.815900877690e-05,28.159009,10.232741,0.176684677,502.291011,2.893814e+05,289.381,21.840991
T=263K,2.741352963051e-06,2.741353e+00,2.826139987993e-05,28.261400,10.239110,0.178624932,501.112602,2.893814e+05,289.381,21.738600
T=263K,2.751352963051e-06,2.751353e+00,2.836385526915e-05,28.363855,10.245539,0.180580561,499.924856,2.893814e+05,289.381,21.636145
T=263K,2.761352963051e-06,2.761353e+00,2.846637554232e-05,28.466376,10.252027,0.182551653,498.727718,2.893814e+05,289.381,21.533624
T=263K,2.771352963051e-06,2.771353e+00,2.856896130464e-05,28.568961,10.258576,0.184538298,497.521134,2.893814e+05,289.381,21.431039
T=263K,2.781352963051e-06,2.781353e+00,2.867161316888e-05,28.671613,10.265186,0.186540587,496.305049,2.893814e+05,289.381,21.328387
T=263K,2.791352963051e-06,2.791353e+00,2.877433175552e-05,28.774332,10.271859,0.188558612,495.079407,2.893814e+05,289.381,21.225668
T=263K,2.801352963051e-06,2.801353e+00,2.887711769284e-05,28.877118,10.278594,0.190592465,493.844151,2.893814e+05,289.381,21.122882
T=263K,2.811352963051e-06,2.811353e+00,2.897997161704e-05,28.979972,10.285392,0.192642238,492.599227,2.893814e+05,289.381,21.020028
T=263K,2.821352963051e-06,2.821353e+00,2.908289417243e-05,29.082894,10.292256,0.194708026,491.344576,2.893814e+05,289.381,20.917106
T=263K,2.831352963051e-06,2.831353e+00,2.918588601149e-05,29.185886,10.299184,0.196789923,490.080141,2.893814e+05,289.381,20.814114
T=263K,2.841352963051e-06,2.841353e+00,2.928894779505e-05,29.288948,10.306178,0.198888024,488.805865,2.893814e+05,289.381,20.711052
T=263K,2.851352963051e-06,2.851353e+00,2.939208019241e-05,29.392080,10.313240,0.201002425,487.521689,2.893814e+05,289.381,20.607920
T=263K,2.861352963051e-06,2.861353e+00,2.949528388150e-05,29.495284,10.320369,0.203133223,486.227554,2.893814e+05,289.381,20.504716
T=263K,2.871352963051e-06,2.871353e+00,2.959855954900e-05,29.598560,10.327567,0.205280515,484.923401,2.893814e+05,289.381,20.401440
T=263K,2.881352963051e-06,2.881353e+00,2.970190789051e-05,29.701908,10.334834,0.207444400,483.609171,2.893814e+05,289.381,20.298092
T=263K,2.891352963051e-06,2.891353e+00,2.980532961071e-05,29.805330,10.342172,0.209624977,482.284803,2.893814e+05,289.381,20.194670
T=263K,2.901352963051e-06,2.901353e+00,2.990882542347e-05,29.908825,10.349581,0.211822346,480.950237,2.893814e+05,289.381,20.091175
T=263K,2.911352963051e-06,2.911353e+00,3.001239605209e-05,30.012396,10.357063,0.214036608,479.605410,2.893814e+05,289.381,19.987604
T=263K,2.921352963051e-06,2.921353e+00,3.011604222938e-05,30.116042,10.364618,0.216267865,478.250262,2.893814e+05,289.381,19.883958
T=263K,2.931352963051e-06,2.931353e+00,3.021976469790e-05,30.219765,10.372247,0.218516220,476.884730,2.893814e+05,289.381,19.780235
T=263K,2.941352963051e-06,2.941353e+00,3.032356421008e-05,30.323564,10.379951,0.220781776,475.508750,2.893814e+05,289.381,19.676436
T=263K,2.951352963051e-06,2.951353e+00,3.042744152844e-05,30.427442,10.387732,0.223064637,474.122260,2.893814e+05,289.381,19.572558
T=263K,2.961352963051e-06,2.961353e+00,3.053139742574e-05,30.531397,10.395590,0.225364910,472.725195,2.893814e+05,289.381,19.468603
T=263K,2.971352963051e-06,2.971353e+00,3.063543268518e-05,30.635433,10.403526,0.227682701,471.317491,2.893814e+05,289.381,19.364567
T=263K,2.981352963051e-06,2.981353e+00,3.073954810061e-05,30.739548,10.411542,0.230018116,469.899082,2.893814e+05,289.381,19.260452
T=263K,2.991352963051e-06,2.991353e+00,3.084374447670e-05,30.843744,10.419638,0.232371265,468.469903,2.893814e+05,289.381,19.156256
T=263K,3.001352963051e-06,3.001353e+00,3.094802262914e-05,30.948023,10.427815,0.234742257,467.029887,2.893814e+05,289.381,19.051977
T=263K,3.011352963051e-06,3.011353e+00,3.105238338488e-05,31.052383,10.436076,0.237131203,465.578967,2.893814e+05,289.381,18.947617
T=263K,3.021352963051e-06,3.021353e+00,3.115682758232e-05,31.156828,10.444420,0.239538213,464.117076,2.893814e+05,289.381,18.843172
T=263K,3.031352963051e-06,3.031353e+00,3.126135607153e-05,31.261356,10.452849,0.241963401,462.644144,2.893814e+05,289.381,18.738644
T=263K,3.041352963051e-06,3.041353e+00,3.136596971447e-05,31.365970,10.461364,0.244406880,461.160103,2.893814e+05,289.381,18.634030
T=263K,3.051352963051e-06,3.051353e+00,3.147066938523e-05,31.470669,10.469967,0.246868764,459.664884,2.893814e+05,289.381,18.529331
T=263K,3.061352963051e-06,3.061353e+00,3.157545597029e-05,31.575456,10.478659,0.249349171,458.158415,2.893814e+05,289.381,18.424544
T=263K,3.071352963051e-06,3.071353e+00,3.168033036871e-05,31.680330,10.487440,0.251848216,456.640626,2.893814e+05,289.381,18.319670
T=263K,3.081352963051e-06,3.081353e+00,3.178529349241e-05,31.785293,10.496312,0.254366019,455.111446,2.893814e+05,289.381,18.214707
T=263K,3.091352963051e-06,3.091353e+00,3.189034626646e-05,31.890346,10.505277,0.256902698,453.570800,2.893814e+05,289.381,18.109654
T=263K,3.101352963051e-06,3.101353e+00,3.199548962927e-05,31.995490,10.514336,0.259458374,452.018617,2.893814e+05,289.381,18.004510
T=263K,3.111352963051e-06,3.111353e+00,3.210072453292e-05,32.100725,10.523490,0.262033169,450.454821,2.893814e+05,289.381,17.899275
T=263K,3.121352963051e-06,3.121353e+00,3.220605194343e-05,32.206052,10.532741,0.264627206,448.879340,2.893814e+05,289.381,17.793948
T=263K,3.131352963051e-06,3.131353e+00,3.231147284103e-05,32.311473,10.542090,0.267240610,447.292095,2.893814e+05,289.381,17.688527
T=263K,3.141352963051e-06,3.141353e+00,3.241698822048e-05,32.416988,10.551538,0.269873506,445.693013,2.893814e+05,289.381,17.583012
T=263K,3.151352963051e-06,3.151353e+00,3.252259909133e-05,32.522599,10.561087,0.272526022,444.082014,2.893814e+05,289.381,17.477401
T=263K,3.161352963051e-06,3.161353e+00,3.262830647828e-05,32.628306,10.570739,0.275198285,442.459021,2.893814e+05,289.381,17.371694
T=263K,3.171352963051e-06,3.171353e+00,3.273411142150e-05,32.734111,10.580494,0.277890427,440.823956,2.893814e+05,289.381,17.265889
T=263K,3.181352963051e-06,3.181353e+00,3.284001497691e-05,32.840015,10.590356,0.280602578,439.176738,2.893814e+05,289.381,17.159985
T=263K,3.191352963051e-06,3.191353e+00,3.294601821659e-05,32.946018,10.600324,0.283334870,437.517287,2.893814e+05,289.381,17.053982
T=263K,3.201352963051e-06,3.201353e+00,3.305212222906e-05,33.052122,10.610401,0.286087439,435.845522,2.893814e+05,289.381,16.947878
T=263K,3.211352963051e-06,3.211353e+00,3.315832811973e-05,33.158328,10.620589,0.288860419,434.161359,2.893814e+05,289.381,16.841672
T=263K,3.221352963051e-06,3.221353e+00,3.326463701116e-05,33.264637,10.630889,0.291653949,432.464716,2.893814e+05,289.381,16.735363
T=263K,3.231352963051e-06,3.231353e+00,3.337105004355e-05,33.371050,10.641303,0.294468167,430.755508,2.893814e+05,289.381,16.628950
T=263K,3.241352963051e-06,3.241353e+00,3.347756837508e-05,33.477568,10.651833,0.297303214,429.033649,2.893814e+05,289.381,16.522432
T=263K,3.251352963051e-06,3.251353e+00,3.358419318232e-05,33.584193,10.662481,0.300159231,427.299054,2.893814e+05,289.381,16.415807
T=263K,3.261352963051e-06,3.261353e+00,3.369092566064e-05,33.690926,10.673248,0.303036363,425.551636,2.893814e+05,289.381,16.309074
T=263K,3.271352963051e-06,3.271353e+00,3.379776702471e-05,33.797767,10.684136,0.305934755,423.791305,2.893814e+05,289.381,16.202233
T=263K,3.281352963051e-06,3.281353e+00,3.390471850885e-05,33.904719,10.695148,0.308854555,422.017972,2.893814e+05,289.381,16.095281
T=263K,3.291352963051e-06,3.291353e+00,3.401178136755e-05,34.011781,10.706286,0.311795911,420.231546,2.893814e+05,289.381,15.988219
T=263K,3.301352963051e-06,3.301353e+00,3.411895687594e-05,34.118957,10.717551,0.314758976,418.431937,2.893814e+05,289.381,15.881043
T=263K,3.311352963051e-06,3.311353e+00,3.422624633027e-05,34.226246,10.728945,0.317743900,416.619051,2.893814e+05,289.381,15.773754
T=263K,3.321352963051e-06,3.321353e+00,3.433365104843e-05,34.333651,10.740472,0.320750840,414.792793,2.893814e+05,289.381,15.666349
T=263K,3.331352963051e-06,3.331353e+00,3.444117237043e-05,34.441172,10.752132,0.323779951,412.953070,2.893814e+05,289.381,15.558828
T=263K,3.341352963051e-06,3.341353e+00,3.454881165901e-05,34.548812,10.763929,0.326831394,411.099784,2.893814e+05,289.381,15.451188
T=263K,3.351352963051e-06,3.351353e+00,3.465657030014e-05,34.656570,10.775864,0.329905328,409.232838,2.893814e+05,289.381,15.343430
T=263K,3.361352963051e-06,3.361353e+00,3.476444970361e-05,34.764450,10.787940,0.333001916,407.352134,2.893814e+05,289.381,15.235550
T=263K,3.371352963051e-06,3.371353e+00,3.487245130364e-05,34.872451,10.800160,0.336121323,405.457569,2.893814e+05,289.381,15.127549
T=263K,3.381352963051e-06,3.381353e+00,3.498057655950e-05,34.980577,10.812526,0.339263717,403.549044,2.893814e+05,289.381,15.019423
T=263K,3.391352963051e-06,3.391353e+00,3.508882695610e-05,35.088827,10.825040,0.342429268,401.626455,2.893814e+05,289.381,14.911173
T=263K,3.401352963051e-06,3.401353e+00,3.519720400471e-05,35.197204,10.837705,0.345618146,399.689698,2.893814e+05,289.381,14.802796
T=263K,3.411352963051e-06,3.411353e+00,3.530570924361e-05,35.305709,10.850524,0.348830526,397.738667,2.893814e+05,289.381,14.694291
T=263K,3.421352963051e-06,3.421353e+00,3.541434423878e-05,35.414344,10.863500,0.352066585,395.773255,2.893814e+05,289.381,14.585656
T=263K,3.431352963051e-06,3.431353e+00,3.552311058466e-05,35.523111,10.876635,0.355326502,393.793353,2.893814e+05,289.381,14.476889
T=263K,3.441352963051e-06,3.441353e+00,3.563200990489e-05,35.632010,10.889932,0.358610458,391.798851,2.893814e+05,289.381,14.367990
T=263K,3.451352963051e-06,3.451353e+00,3.574104385310e-05,35.741044,10.903395,0.361918637,389.789636,2.893814e+05,289.381,14.258956
T=263K,3.461352963051e-06,3.461353e+00,3.585021411372e-05,35.850214,10.917026,0.365251227,387.765596,2.893814e+05,289.381,14.149786
T=263K,3.471352963051e-06,3.471353e+00,3.595952240279e-05,35.959522,10.930829,0.368608417,385.726615,2.893814e+05,289.381,14.040478
T=263K,3.481352963051e-06,3.481353e+00,3.606897046889e-05,36.068970,10.944807,0.371990400,383.672577,2.893814e+05,289.381,13.931030
T=263K,3.491352963051e-06,3.491353e+00,3.617856009400e-05,36.178560,10.958963,0.375397370,381.603362,2.893814e+05,289.381,13.821440
T=263K,3.501352963051e-06,3.501353e+00,3.628829309443e-05,36.288293,10.973300,0.378829526,379.518851,2.893814e+05,289.381,13.711707
T=263K,3.511352963051e-06,3.511353e+00,3.639817132184e-05,36.398171,10.987823,0.382287070,377.418921,2.893814e+05,289.381,13.601829
T=263K,3.521352963051e-06,3.521353e+00,3.650819666420e-05,36.508197,11.002534,0.385770205,375.303447,2.893814e+05,289.381,13.491803
T=263K,3.531352963051e-06,3.531353e+00,3.661837104687e-05,36.618371,11.017438,0.389279139,373.172305,2.893814e+05,289.381,13.381629
T=263K,3.541352963051e-06,3.541353e+00,3.672869643367e-05,36.728696,11.032539,0.392814083,371.025366,2.893814e+05,289.381,13.271304
T=263K,3.551352963051e-06,3.551353e+00,3.683917482802e-05,36.839175,11.047839,0.396375252,368.862499,2.893814e+05,289.381,13.160825
T=263K,3.561352963051e-06,3.561353e+00,3.694980827412e-05,36.949808,11.063345,0.399962863,366.683573,2.893814e+05,289.381,13.050192
T=263K,3.571352963051e-06,3.571353e+00,3.706059885816e-05,37.060599,11.079058,0.403577137,364.488453,2.893814e+05,289.381,12.939401
T=263K,3.581352963051e-06,3.581353e+00,3.717154870962e-05,37.171549,11.094985,0.407218299,362.277002,2.893814e+05,289.381,12.828451
T=263K,3.591352963051e-06,3.591353e+00,3.728266000254e-05,37.282660,11.111129,0.410886578,360.049082,2.893814e+05,289.381,12.717340
T=263K,3.601352963051e-06,3.601353e+00,3.739393495698e-05,37.393935,11.127495,0.414582206,357.804552,2.893814e+05,289.381,12.606065
T=263K,3.611352963051e-06,3.611353e+00,3.750537584037e-05,37.505376,11.144088,0.418305420,355.543267,2.893814e+05,289.381,12.494624
T=263K,3.621352963051e-06,3.621353e+00,3.761698496907e-05,37.616985,11.160913,0.422056461,353.265082,2.893814e+05,289.381,12.383015
T=263K,3.631352963051e-06,3.631353e+00,3.772876470988e-05,37.728765,11.177974,0.425835572,350.969848,2.893814e+05,289.381,12.271235
T=263K,3.641352963051e-06,3.641353e+00,3.784071748172e-05,37.840717,11.195277,0.429643005,348.657414,2.893814e+05,289.381,12.159283
T=263K,3.651352963051e-06,3.651353e+00,3.795284575727e-05,37.952846,11.212828,0.433479011,346.327625,2.893814e+05,289.381,12.047154
T=263K,3.661352963051e-06,3.661353e+00,3.806515206479e-05,38.065152,11.230631,0.437343850,343.980325,2.893814e+05,289.381,11.934848
T=263K,3.671352963051e-06,3.671353e+00,3.817763898994e-05,38.177639,11.248693,0.441237783,341.615355,2.893814e+05,289.381,11.822361
T=263K,3.681352963051e-06,3.681353e+00,3.829030917770e-05,38.290309,11.267019,0.445161080,339.232550,2.893814e+05,289.381,11.709691
T=263K,3.691352963051e-06,3.691353e+00,3.840316533442e-05,38.403165,11.285616,0.449114013,336.831746,2.893814e+05,289.381,11.596835
T=263K,3.701352963051e-06,3.701353e+00,3.851621022992e-05,38.516210,11.304490,0.453096861,334.412774,2.893814e+05,289.381,11.483790
T=263K,3.711352963051e-06,3.711353e+00,3.862944669969e-05,38.629447,11.323647,0.457109906,331.975462,2.893814e+05,289.381,11.370553
T=263K,3.721352963051e-06,3.721353e+00,3.874287764719e-05,38.742878,11.343095,0.461153437,329.519633,2.893814e+05,289.381,11.257122
T=263K,3.731352963051e-06,3.731353e+00,3.885650604630e-05,38.856506,11.362840,0.465227750,327.045109,2.893814e+05,289.381,11.143494
T=263K,3.741352963051e-06,3.741353e+00,3.897033494383e-05,38.970335,11.382890,0.469333146,324.551708,2.893814e+05,289.381,11.029665
T=263K,3.751352963051e-06,3.751353e+00,3.908436746219e-05,39.084367,11.403252,0.473469930,322.039242,2.893814e+05,289.381,10.915633
T=263K,3.761352963051e-06,3.761353e+00,3.919860680218e-05,39.198607,11.423934,0.477638417,319.507522,2.893814e+05,289.381,10.801393
T=263K,3.771352963051e-06,3.771353e+00,3.931305624591e-05,39.313056,11.444944,0.481838926,316.956354,2.893814e+05,289.381,10.686944
T=263K,3.781352963051e-06,3.781353e+00,3.942771915987e-05,39.427719,11.466291,0.486071783,314.385539,2.893814e+05,289.381,10.572281
T=263K,3.791352963051e-06,3.791353e+00,3.954259899815e-05,39.542599,11.487984,0.490337321,311.794875,2.893814e+05,289.381,10.457401
T=263K,3.801352963051e-06,3.801353e+00,3.965769930586e-05,39.657699,11.510031,0.494635883,309.184155,2.893814e+05,289.381,10.342301
T=263K,3.811352963051e-06,3.811353e+00,3.977302372269e-05,39.773024,11.532442,0.498967815,306.553166,2.893814e+05,289.381,10.226976
T=263K,3.821352963051e-06,3.821353e+00,3.988857598667e-05,39.888576,11.555226,0.503333475,303.901694,2.893814e+05,289.381,10.111424
T=263K,3.831352963051e-06,3.831353e+00,4.000435993809e-05,40.004360,11.578395,0.507733226,301.229517,2.893814e+05,289.381,9.995640
T=263K,3.841352963051e-06,3.841353e+00,4.012037952376e-05,40.120380,11.601959,0.512167440,298.536408,2.893814e+05,289.381,9.879620
